"id","name","number_of_seasons","number_of_episodes","original_language","vote_average","overview","adult","first_air_date","last_air_date","homepage","in_production","popularity","type","status","tagline","genres","created_by","languages","networks","origin_country","spoken_languages","production_companies","production_countries","episode_run_time"
109373,Blindspotting,2,16,en,6.8,"Ashley was nipping at the heels of a middle class life in Oakland until Miles, her partner of 12 years and father of their son, is suddenly incarcerated, leaving her to navigate a chaotic and humorous existential crisis when she’s forced to move in with Miles’ mother and half-sister.",False,"2021-06-13","2023-05-26",https://www.starz.com/us/en/series/blindspotting/62263,False,15.113,Scripted,Canceled,Welcome to the ordeal.,"Comedy, Drama","Daveed Diggs, Rafael Casal",en,Starz,US,English,"Lionsgate Television, Snoot Entertainment",United States of America,30
57857,What Remains,1,4,en,7.352000000000001,"When the decomposed body of Melissa Young is found by a couple in their new flat, Detective Len Harper is determined to discover what happened to her and why nobody noticed she was missing.",False,"2013-08-25","2013-09-15",http://www.bbc.co.uk/programmes/b039ft8x,False,10.594000000000001,Miniseries,Ended,"","Drama, Mystery",Tony Basgallop,en,BBC One,GB,English,BBC Drama Productions,United Kingdom,60
65447,Rainbow,1,26,ja,7.0,"About ten years after the Second World War, a group of juvenile offenders are sent to the Shounan Special Reform School, a kind of juvenile detention center, to deal with the atrocities and injustices they experienced in the war.",False,"2010-04-06","2010-09-28",http://www.ntv.co.jp/rainbow,False,7.141,Scripted,Ended,"","Animation, Drama","Kôjina Hiroshi, Masasumi Kakizaki",ja,Nippon TV,JP,日本語,Madhouse,Japan,22
34839,Queen Millennia,1,42,ja,8.5,"Queen Millennia is a manga series by Leiji Matsumoto which was serialized from 28 January 1980 through 11 May 1983 in both the Sankei Shimbun and Nishinippon Sports newspapers. The manga series was adapted into a 42-episode anime TV series by Toei Dōga and broadcast on the Fuji TV network from 16 April 1981 through 25 March 1982. An anime film was released on 13 March 1982 shortly before the TV series ended.

The anime series was combined by Harmony Gold and Carl Macek with episodes from the 1978 Matsumoto series, Space Pirate Captain Harlock, and shown from 1985 to 1986 in the United States as the 65-episode Captain Harlock and the Queen of a Thousand Years. The series was broadcast in Germany on Tele 5 during 1992 and on Mangas in France in 2004.",False,"1981-04-16","1982-03-25","",False,10.296,Scripted,Ended,"","Animation, Action & Adventure",Leiji Matsumoto,ja,Fuji TV,JP,日本語,Toei Animation,Japan,25
67991,Making History,1,9,en,6.568,A professor creates a device that allows him and his colleague to change the course of events from the past in order to improve their current life.,False,"2017-03-05","2017-05-21",http://www.fox.com/making-history,False,5.071,Scripted,Canceled,It's a blast in the past.,Comedy,Julius Sharpe,en,FOX,US,English,"Lord Miller, 20th Century Fox Television",United States of America,25
47600,Rogue,4,50,en,7.407000000000001,"Grace, a morally and emotionally-conflicted undercover detective, is tormented by the possibility that her own actions contributed to her son’s death. Grace’s search for the truth is further complicated by her forbidden relationship with Jimmy, the crime boss who may have played a hand in the crime.",False,"2013-04-03","2017-05-24",http://rogue.directv.com/,False,18.238,Scripted,Canceled,Truth has its consequences.,Drama,Matthew Parkhill,en,Audience,"CA, US",English,"Undercover Rogue Productions, E1 Entertainment","",60
89455,The One Who Loves Justice: Moonlight Mask,3,39,ja,7.8,"",False,"1972-01-10","1972-03-27","",False,8.189,Scripted,Ended,"","","",ja,"",JP,日本語,KnacK,Japan,25
62070,Ghost in the Shell: Arise - Alternative Architecture,1,10,ja,7.318,"The story follows Motoko Kusanagi, a highly skilled member of the  military, whom upon meeting Daisuke Aramaki, a current chief of the  Public Security Section 9, in less than desirable conditions struggles  to clear her name whilst forming her own independent team with the  highest priority under the sponsorship and guidance of the chief Aramaki  himself.  Ghost in the Shell: Arise is a re-imagining of Masamune Shirow's Ghost in the Shell.",False,"2015-04-05","2015-06-07",http://kokaku-a.jp/arise/,False,11.035,Miniseries,Ended,"","Animation, Crime, Action & Adventure, Sci-Fi & Fantasy","",ja,Tokyo MX,JP,日本語,Production I.G,Japan,25
82516,Unauthorized Living,2,23,es,7.340999999999999,"When a Galician shipper and drug lord hiding his Alzheimer's disease plans to retire, his second-in-command plots to steal the empire from the heir.",False,"2018-09-24","2020-03-16",https://www.telecinco.es/vivirsinpermiso/,False,37.034000000000006,Scripted,Ended,"","Crime, Drama",Aitor Gabilondo,es,Telecinco,ES,Español,"Alea Media, Mediaset España",Spain,80
4627,The Replacements,2,75,en,6.5,"Two orphans, Riley and little brother Todd, answer an ad for Fleemco Replacement People and order new parents, a spy mother and daredevil father. As Riley and Todd go on adventures (or misadventures as it were), they team up with Conrad Fleem to replace any adult in their lives that they don't like, but they don't get to choose the replacements and sometimes their good intentions don't work out as they planned",False,"2007-05-28","2008-08-11","",False,19.470999999999997,Scripted,Ended,"",Animation,Dan Santat,en,Disney Channel,US,English,"","",22
2262,The War at Home,2,44,en,6.92,"When Dave and Vicky were growing up, their parents had it easy. Back then, there were no “time-outs,” no one had any “boundaries,” and “parenting” wasn’t even a word. Parents had no idea what their kids were really up to and ignorance truly was bliss. Now Dave and Vicky have teenagers of their own, and anything their kids might even think about doing, Dave and Vicky have already done… at least twice. But knowledge isn’t power – it’s a giant pain! Every day is a battle to keep the kids in line. Dave and Vicky figure if they can send these three off to college without a police record or kids of their own, they’ve done their job.",False,"2005-09-11","2007-04-22","",False,70.75399999999999,Scripted,Canceled,Remember all the rules you broke as a teenager? It's payback time.,Comedy,Rob Lotterstein,en,FOX,US,English,"Acme Productions, Rob Lotterstein Productions","",22
65153,Rebellion,1,5,en,7.147999999999999,"A group of young men and women in Dublin in 1916 are embroiled in a fight for independence during the Easter Rising. The story begins with the outbreak of World War I. As expectations of a short and glorious campaign are dashed, social stability is eroded and Irish nationalism comes to the fore. The tumultuous events that follow are seen through the eyes of a group of friends from Dublin, Belfast and London as they play vital and conflicting roles in the narrative of Ireland's independence.",False,"2016-01-03","2016-01-31",http://www.rte.ie/drama/tv/featured/rebellion/,False,8.254,Miniseries,Ended,"","War & Politics, Drama",Colin Teevan,en,RTÉ One,"IE, GB",English,"Touchpaper Television, Element Pictures, Sundance Channel, RTÉ","",52
62168,Homicide Hunter: Lt Joe Kenda,9,142,en,8.898,"A non-fiction investigative series of murder cases told through the personal experience of retired detective, Lieutenant Joe Kenda. Through re-enactments, discussions with investigation teams, and interviews with victims' families and other involved persons, the show highlights Kenda's successes with his 400 homicide case history and 92 percent solution rate.",False,"2011-10-25","2020-01-29",http://www.investigationdiscovery.com/tv-shows/homicide-hunter-joe-kenda/,False,49.821000000000005,Documentary,Ended,"","Documentary, Crime",Joe Kenda,en,Investigation Discovery,US,English,"ITV Studios, Jupiter Entertainment","",43
79412,Bulletproof,3,17,en,6.636,"Police duo Bishop and Pike are two best mates bonded by the same moral code, despite their differences. Packed full of humour, action and emotion, Bulletproof is about friendship, conspiracies and ghosts from the past.",False,"2018-05-15","2021-02-03",https://www.sky.com/watch/title/series/bulletproof,False,8.636,Scripted,Canceled,"","Action & Adventure, Crime",Noel Clarke,en,Sky One,GB,English,"Vertigo Films, Company Pictures, Sky",United Kingdom,45
133152,Get Rolling with Otis,2,35,en,6.6,"Welcome to Long Hill Dairy Farm, home to Otis the tractor and all his friends. Otis may be little, but he has a big heart. Whenever he sees a friend in need, he hits the brakes to see what’s wrong and rolls into action to help.",False,"2021-10-08","2022-09-30",https://tv.apple.com/show/umc.cmc.3tql7vmqfmedyw1ab7efys3z,True,15.069999999999999,Scripted,Returning Series,A little tractor with a big heart.,"Animation, Kids","",en,Apple TV+,IE,English,"9 Story Media Group, Brown Bag Films",Ireland,12
636,Kung Fu: The Legend Continues,4,88,en,6.4,"Kung Fu: The Legend Continues is a spin-off of the 1972–1975 television series Kung Fu. David Carradine and Chris Potter starred as a father and son trained in kung fu - Carradine playing a Shaolin monk, Potter a police detective. This series aired in syndication for four seasons, from January 27, 1993 to January 1, 1997, and was broadcast in over 70 countries. Filming took place in Toronto, Ontario, Canada. Reruns of the show have been aired on TNT.

The show was canceled when its producer, Prime Time Entertainment Network, ceased operations and no other network opted to continue the series.",False,"1993-01-27","1997-01-01","",False,116.91299999999998,Scripted,Ended,"","Action & Adventure, Drama",Ed Spielman,en,Prime Time Entertainment Network,US,English,"","",44
2003,Sports Night,2,45,en,7.340999999999999,"The offbeat cast and crew of a sports news show deal with professional, personal, and ethical challenges while functioning in a pressure-cooker work environment.",False,"1998-09-22","2000-05-16",http://abc.go.com/shows/sports-night,False,17.610999999999997,Scripted,Ended,"","Comedy, Drama",Aaron Sorkin,en,ABC,US,English,"",United States of America,22
214454,The Most Beautiful Flower,1,10,es,8.3,"Curvy, curly, confident Mich knows she's fabulous. Now she just has to convince everyone else at her Xochimilco high school to believe it too.",False,"2022-12-07","2022-12-07",https://www.netflix.com/title/81398865,True,4.823,Scripted,Returning Series,"",Comedy,"",es,Netflix,MX,Español,"",Mexico,0
71495,Tokyo Vampire Hotel,1,10,ja,6.432,"Manami suddenly encounters mass murder at a pub on her 22nd birthday as she is hunted down by two warring vampire clans, the Draculas and the Corvins. Manami is a child of prophecy who is meant to help the Draculas overcome their Corvin enemies who have driven them underground. Meanwhile, droves of young men and women are gathered at the Hotel Requiem by a Corvin named Yamada who informs them that the world is about to end, with this hotel being the only refuge.",False,"2017-06-16","2017-06-16",https://www.amazon.co.jp/dp/B07215J5M4,False,11.885,Scripted,Ended,"","Sci-Fi & Fantasy, Drama",Sion Sono,"ro, ja",Prime Video,JP,"Română, 日本語",Nikkatsu Corporation,Japan,40
9323,The Jacksons: An American Dream,1,2,en,6.739,The history of the Jackson family and the early and successful years of the Motown group The Jackson 5.,False,"1992-11-15","1992-11-18","",False,6.058999999999999,Miniseries,Ended,"",Drama,Jermaine Jackson,en,ABC,US,English,"","",240
125676,Coyotes,1,6,fr,6.5,"A troop of scouts arrives at Warnaffe for their big summer camp. Among them, the newest member of the Coyotes patrol, Kevin, a rebellious and lonely boy. From the first evening, he leaves to find something to smoke in the neighbouring village. There he meets Marie with whom it's love at first sight. They spend the night by a lake in a quarry. The next day, still under the influence of drugs, Kevin dives into the lake, discovers a cave, diamonds and a corpse of a young man. This is where problems started.",False,"2021-05-16","2021-05-30",https://www.rtbf.be/auvio/emissions/detail_coyotes?id=19315,False,3.034,Scripted,Ended,"",Drama,"Gary Seghers, Jaques Molitor",fr,La Une,"BE, LU",Français,"Les Films Fauves, La Compagnie Cinématographique","Belgium, Luxembourg",44
